OBJECTID,SHAPE_Leng,SHAPE_Area,MEAN,_count_0,_sum_0,shadow_percent_0,sunlight_percent_0,shadow_free_area_0,energy_0,_count_19,_sum_19,shadow_percent_19,sunlight_percent_19,shadow_free_area_19,energy_19,_count_6,_sum_6,shadow_percent_6,sunlight_percent_6,Shadow_free_area_6,energy_6,_count_7,_sum_7,shadow_percent_7,sunlight_percent_7,shadow_free_area_7,energy_7,_count_8,_sum_8,shadow_percent_8,sunlight_percent_8,shadow_free_area_8,energy_8,_count_9,_sum_9,shadow_percent_9,sunlight_percent_9,shadow_free_area_9,energy_9,_count_10,_sum_10,shadow_percent_10,sunlight_percent_10,shadow_free_area_10,energy_10,_count_11,_sum_11,shadow_percent_11,sunlight_percent_11,shadow_free_area_11,energy_11,_count_12,_sum_12,shadow_percent_12,sunlight_percent_12,shadow_free_area_12,energy_12,_count_13,_sum_13,shadow_percent_13,sunlight_percent_13,shadow_free_area_13,energy_13,_count_14,_sum_14,shadow_percent_14,sunlight_percent_14,shadow_free_area_14,energy_14,_count_15,_sum_15,shadow_percent_15,sunlight_percent_15,shadow_free_area_15,energy_15,_count_16,_sum_16,shadow_percent_16,sunlight_percent_16,shadow_free_area_16,energy_16,_count_17,_sum_17,shadow_percent_17,sunlight_percent_17,shadow_free_area_17,energy_17,_count_18,_sum_18,shadow_percent_18,sunlight_percent_18,shadow_free_area_18,energy_18,energy_final,shadow_final,energy_total
918,0.001000831,469.3025582,29.52716896,14.65274215,14.65274215,3,97,455.2234814,10.01491659,4,4,1,99,464.6095326,0.789836205,10.83877624,10.83877624,2,98,459.916507,18.14416612,14.65274215,14.65274215,3,97,455.2234814,71.75551171,13.79774775,13.79774775,3,97,455.2234814,151.9950234,13.44330996,13.44330996,3,97,455.2234814,243.0957122,10.83877624,10.83877624,2,98,459.916507,286.6093891,9.932550667,9.932550667,2,98,459.916507,298.9457296,7.37647027,7.37647027,2,98,459.916507,334.0033252,4.396524156,4.396524156,1,99,464.6095326,361.9308259,7.404852393,7.404852393,2,98,459.916507,341.4558123,8.978288837,8.978288837,2,98,459.916507,307.283096,12.55577729,12.55577729,3,97,455.2234814,235.6965097,14.02565939,14.02565939,3,97,455.2234814,150.0544057,14.65274215,14.65274215,3,97,455.2234814,66.61330726,191.8925045,458.2404264,2878.387567
481,0.002332441,2826.670511,5.269994216,2825,2825,100,0,0,0,2282,2282,81,19,537.067397,0.913014575,16.78358461,16.78358461,1,99,2798.403806,110.3998285,147,147,5,95,2685.336985,423.2816129,21.29276334,21.29276334,1,99,2798.403805,934.361845,19.20508901,19.20508901,1,99,2798.403805,1494.38681,16.78358461,16.78358461,1,99,2798.403805,1743.900888,15.02201715,15.02201715,1,99,2798.403805,1818.962474,0,0,0,100,2826.670511,2052.801618,0,0,0,100,2826.670511,2201.976328,14.64409849,14.64409849,1,99,2798.403805,2077.618937,16.16214416,16.16214416,1,99,2798.403805,1869.691938,16.74700889,16.74700889,1,99,2798.403805,1448.901554,16.75451227,16.75451227,1,99,2798.403805,922.4322496,16.95530033,16.95530033,1,99,2798.403805,409.4932273,1167.274822,2432.955689,17509.12232
482,0.001855906,1297.291021,7.590345383,958,958,74,26,337.2956656,7.420504642,617,617,48,52,674.5913311,1.146805263,15.16016872,15.16016872,1,99,1284.318111,50.66763379,617,617,48,52,674.5913311,106.3338078,12,12,1,99,1284.318111,428.8222585,15.8137344,15.8137344,1,99,1284.318111,685.8438518,15.16016872,15.16016872,1,99,1284.318111,800.3575076,13.79781872,13.79781872,1,99,1284.318111,834.8067723,12.96171278,12.96171278,1,99,1284.318111,932.7052046,0,0,0,100,1297.291021,1010.589706,9.933486887,9.933486887,1,99,1284.318111,953.5162953,10.5332107,10.5332107,1,99,1284.318111,858.088891,11.298523,11.298523,1,99,1284.318111,664.9685452,11.36797067,11.36797067,1,99,1284.318111,423.3472103,12.31578575,12.31578575,1,99,1284.318111,187.9355535,529.7700365,1130.496461,7946.550548
631,0.000856933,474.9233986,11.04685411,4,4,1,99,470.1741646,10.34383162,431,431,91,9,42.74310587,0.07266328,6.034127077,6.034127077,1,99,470.1741646,18.54884097,7.342098135,7.342098135,2,98,465.4249306,73.36353553,7.489595579,7.489595579,2,98,465.4249306,155.4011955,6.034127077,6.034127077,1,99,470.1741646,251.0795863,6.034127077,6.034127077,1,99,470.1741646,293.0017254,6.068976574,6.068976574,1,99,470.1741646,305.613207,5.48825906,5.48825906,1,99,470.1741646,341.4527028,0,0,0,100,474.9233986,369.9653275,7.245870103,7.245870103,2,98,465.4249306,345.5454312,8.748924395,8.748924395,2,98,465.4249306,310.963428,11.21020408,11.21020408,2,98,465.4249306,240.9784121,12.31721771,12.31721771,3,97,460.6756966,151.8516085,60,60,13,87,413.1833568,60.46153378,195.2428686,433.5372167,2928.643029
632,0.000900594,517.0339003,16.10816881,178,178,34,66,341.2423742,7.507332232,517,517,100,0,0,0,7.41005253,7.41005253,1,99,511.8635613,20.19352936,11.6479022,11.6479022,2,98,506.6932223,79.86853255,10.90248367,10.90248367,2,98,506.6932223,169.1803067,7.41005253,7.41005253,1,99,511.8635613,273.3423078,7.41005253,7.41005253,1,99,511.8635613,318.9815985,5.915380206,5.915380206,1,99,511.8635613,332.7113148,4.933766918,4.933766918,1,99,511.8635613,371.7286267,5.197817617,5.197817617,1,99,511.8635613,398.7417142,5.710636082,5.710636082,1,99,511.8635613,380.0228638,5.710636082,5.710636082,1,99,511.8635613,341.9903775,9.126846488,9.126846488,2,98,506.6932223,262.3454828,10.66480893,10.66480893,2,98,506.6932223,167.0202735,10.66628891,10.66628891,2,98,506.6932223,74.14492591,213.1852791,461.2681011,3197.779186
633,0.000853421,485.8571819,11.23318936,490,490,101,-1,-4.858571819,-0.10688858,490,490,101,-1,-4.858571819,-0.008259572,12,12,2,98,476.1400383,18.78420065,171,171,35,65,315.8071682,49.77973651,78,78,16,84,408.1200328,136.2676059,35,35,7,93,451.8471791,241.2927195,12,12,2,98,476.1400382,296.7195206,8,8,2,98,476.1400382,309.4910249,4.434951895,4.434951895,1,99,480.9986101,349.3136966,0,0,0,100,485.8571819,378.4827447,3.903798739,3.903798739,1,99,480.9986101,357.1077981,3.903798739,3.903798739,1,99,480.9986101,321.3686393,4.429765791,4.429765791,1,99,480.9986101,249.0418403,6.829964647,6.829964647,1,99,480.9986101,158.5506098,2,2,0,100,485.8571819,71.09596728,195.8120637,392.5031948,2937.180956
807,0.000840883,372.5700555,3.003615533,6.540150969,6.540150969,2,98,365.1186544,8.032610396,4.801493928,4.801493928,1,99,368.8443549,0.627035403,4.05018816,4.05018816,1,99,368.8443549,14.55127865,6.540150969,6.540150969,2,98,365.1186544,57.55255813,6.540150969,6.540150969,2,98,365.1186544,121.9098326,7.59132077,7.59132077,2,98,365.1186544,194.9784731,4.05018816,4.05018816,1,99,368.8443549,229.8553186,2.999018359,2.999018359,1,99,368.8443549,239.7488307,0,0,0,100,372.5700555,270.5700611,0,0,0,100,372.5700555,290.2320732,0,0,0,100,372.5700555,276.6071863,1.733791117,1.733791117,0,100,372.5700555,248.924486,4.801493928,4.801493928,1,99,368.8443549,190.9728532,4.801493928,4.801493928,1,99,368.8443549,121.581427,5.46541915,5.46541915,1,99,368.8443549,53.9733633,154.6744925,368.8443549,2320.117388
808,0.000669956,292.382326,3.84043609,3.776591791,3.776591791,1,99,289.4585028,6.368087061,235,235,80,20,58.4764652,0.099409991,3.359971742,3.359971742,1,99,289.4585027,11.41942739,3.0347077,3.0347077,1,99,289.4585028,45.62647541,3.0347077,3.0347077,1,99,289.4585028,96.64758894,3.936774954,3.936774954,1,99,289.4585028,154.5748929,3.359971742,3.359971742,1,99,289.4585028,180.3838814,2.457904488,2.457904488,1,99,289.4585028,188.1480268,0,0,0,100,292.382326,212.3356471,0,0,0,100,292.382326,227.765832,2.035426415,2.035426415,1,99,289.4585028,214.9026762,2.035426415,2.035426415,1,99,289.4585028,193.3953305,2.155129385,2.155129385,1,99,289.4585028,149.8700344,3.552756974,3.552756974,1,99,289.4585028,95.41362734,3.915401836,3.915401836,1,99,289.4585028,42.35675217,121.2871793,273.3774749,1819.30769
809,0.000752746,296.9065295,5.437499762,10.46976904,10.46976904,4,96,285.0302684,6.270665904,294,294,99,1,2.969065295,0.005047411,6.100770561,6.100770561,2,98,290.9683989,11.47899431,9.546834115,9.546834115,3,97,287.9993337,45.39647097,9.292166339,9.292166339,3,97,287.9993337,96.16038551,6.777394555,6.777394555,2,98,290.968399,155.3811986,6.100770561,6.100770561,2,98,290.968399,181.324814,5.221329915,5.221329915,2,98,290.968399,189.1294593,0,0,0,100,296.9065295,215.6212413,0,0,0,100,296.9065295,231.2901865,3.067986229,3.067986229,1,99,293.9374642,218.2279916,8.289072802,8.289072802,3,97,287.9993337,192.4204188,8.948656766,8.948656766,3,97,287.9993337,149.114535,38,38,13,87,258.3086807,85.1457738,127,127,43,57,169.2367218,24.76457874,120.1154508,259.1569851,1801.731762
810,0.000952381,383.9602585,12.90594149,10.56199869,10.56199869,3,97,372.4414508,8.193711917,387,387,101,-1,-3.839602585,-0.006527324,9.474065165,9.474065165,2,98,376.2810533,14.84466383,9.87537158,9.87537158,3,97,372.4414508,58.70682856,9.860368778,9.860368778,3,97,372.4414508,124.3548484,10.72869574,10.72869574,3,97,372.4414508,198.8889489,9.474065165,9.474065165,2,98,376.2810534,234.489698,8.234792912,8.234792912,2,98,376.2810534,244.5826847,5.27306066,5.27306066,1,99,380.1206559,276.0535035,0,0,0,100,383.9602585,299.1050414,6.6308026,6.6308026,2,98,376.2810534,279.3623424,7.084104661,7.084104661,2,98,376.2810534,251.4039076,10.61855464,10.61855464,3,97,372.4414508,192.8352856,10.9199781,10.9199781,3,97,372.4414508,122.7671305,10.9199781,10.9199781,3,97,372.4414508,54.49972993,157.3387865,348.0325486,2360.081798
811,0.000881815,375.1677851,13.21495213,11.88032325,11.88032325,3,97,363.9127516,8.006080535,374,374,100,0,0,0,9.922618652,9.922618652,3,97,363.9127515,14.35672196,11.88032325,11.88032325,3,97,363.9127516,57.36247529,11.46647476,11.46647476,3,97,363.9127516,121.5071925,11.21951694,11.21951694,3,97,363.9127516,194.3345041,9.922618652,9.922618652,3,97,363.9127516,226.7820568,7.513556478,7.513556478,2,98,367.6644294,238.9818791,5.479828782,5.479828782,1,99,371.4161073,269.7320339,0,0,0,100,375.1677851,292.2557046,6.597032767,6.597032767,2,98,367.6644294,272.9651023,8.042872551,8.042872551,2,98,367.6644294,245.6468999,9.917891948,9.917891948,3,97,363.9127516,188.4194663,11.25164882,11.25164882,3,97,363.9127516,119.9558325,29,29,8,92,345.1543623,50.50678299,153.3875155,338.7229146,2300.812733
812,0.00088276,397.2440545,11.03374023,8.83708643,8.83708643,2,98,389.2991734,8.564581814,382,382,96,4,15.88976218,0.027012596,6.771013442,6.771013442,2,98,389.2991734,15.35824169,7.374228041,7.374228041,2,98,389.2991734,61.3640608,7.381284654,7.381284654,2,98,389.2991734,129.9834903,6.954731454,6.954731454,2,98,389.2991734,207.8912088,6.771013442,6.771013442,2,98,389.2991734,242.602291,4.706986888,4.706986888,1,99,393.2716139,255.6265491,3.8894322,3.8894322,1,99,393.2716139,285.6040711,0,0,0,100,397.2440545,309.4531184,8.732115393,8.732115393,2,98,389.2991734,289.0273853,10.49208935,10.49208935,3,97,385.3267328,257.4475794,10.85047451,10.85047451,3,97,385.3267328,199.5067692,10.85047451,10.85047451,3,97,385.3267328,127.0144803,21,21,5,95,377.3818518,55.22266375,162.9795669,362.0595811,2444.693504
813,0.000784997,319.1758855,10.49041764,17,17,5,95,303.2170913,6.670776008,319,319,100,0,0,0,5.763276364,5.763276364,2,98,312.7923678,12.3399717,9.226019156,9.226019156,3,97,309.600609,48.80141519,9.065352675,9.065352675,3,97,309.600609,103.3728569,8.736494181,8.736494181,3,97,309.600609,165.3310596,5.763276364,5.763276364,2,98,312.7923678,194.9250094,5.181390462,5.181390462,2,98,312.7923678,203.3150391,3.762166353,3.762166353,1,99,315.9841267,229.4758884,0,0,0,100,319.1758855,248.6380148,7.327858298,7.327858298,2,98,312.7923678,232.2264376,8.656132333,8.656132333,3,97,309.600609,206.8528357,9.456195172,9.456195172,3,97,309.600609,160.2988113,18,18,6,94,300.0253324,98.89675027,74,74,23,77,245.7654319,35.96310141,129.8071978,283.6105726,1947.107967
814,0.00065025,234.9800487,11.85984368,232,232,99,1,2.349800487,0.051695611,2,2,1,99,232.6302482,0.395471422,9.92724255,9.92724255,4,96,225.5808468,8.899389985,10.54407924,10.54407924,4,96,225.5808467,35.55763213,10.33880451,10.33880451,4,96,225.5808467,75.3194145,10.54407924,10.54407924,4,96,225.5808467,120.4633303,9.92724255,9.92724255,4,96,225.5808467,140.5767953,7.720929906,7.720929906,3,97,227.9306472,148.1549207,4.481875542,4.481875542,2,98,230.2804477,167.2356484,0,0,0,100,234.9800487,183.0494579,4.151242893,4.151242893,2,98,230.2804477,170.9671128,5.134440165,5.134440165,2,98,230.2804477,153.856815,7.020758293,7.020758293,3,97,227.9306472,118.0133719,6.771045837,6.771045837,3,97,227.9306472,75.13232338,10.09902905,10.09902905,4,96,225.5808467,33.00947088,95.37885668,212.3212583,1430.68285
815,0.000805637,365.4154327,11.90876968,358,358,98,2,7.308308654,0.16078279,13,13,4,96,350.7988154,0.596357986,2,2,1,99,361.7612784,14.27184419,148,148,41,59,215.5951053,33.98360966,51,51,14,86,314.2572721,104.9276748,2,2,1,99,361.7612784,193.1855873,2,2,1,99,361.7612784,225.4413082,8.34274649,8.34274649,2,98,358.107124,232.7696306,6.435428342,6.435428342,2,98,358.107124,260.0667043,0,0,0,100,365.4154327,284.6586221,4.88871898,4.88871898,1,99,361.7612784,268.5824259,7.505349327,7.505349327,2,98,358.107124,239.2613966,7.509251611,7.509251611,2,98,358.107124,185.4135445,7.515153464,7.515153464,2,98,358.107124,118.0421351,7.956266221,7.956266221,2,98,358.107124,52.40217357,147.5842532,320.5215367,2213.763798
634,0.000881427,408.1788727,9.066007394,345,345,85,15,61.2268309,1.34699028,414,414,101,-1,-4.081788727,-0.006939041,2,2,0,100,408.1788727,16.10306471,51,51,12,88,359.197408,56.61920982,10,10,2,98,400.0152952,133.5615069,3,3,1,99,404.097084,215.7935002,2,2,0,100,408.1788727,254.3676853,5.108054544,5.108054544,1,99,404.097084,262.6631046,4.239316895,4.239316895,1,99,404.097084,293.4658089,0,0,0,100,408.1788727,317.9713418,3.182602673,3.182602673,1,99,404.097084,300.013798,5.975514873,5.975514873,1,99,404.097084,269.9885765,7.081819754,7.081819754,2,98,400.0152952,207.1119193,8.068756406,8.068756406,2,98,400.0152952,131.8562417,3,3,1,99,404.097084,59.13193039,167.9991826,346.9520418,2519.987739
635,0.000924443,407.7678654,8.832719253,402,402,99,1,4.077678654,0.08970893,402,402,99,1,4.077678654,0.006932054,12.3979213,12.3979213,3,97,395.5348294,15.60424456,20,20,5,95,387.3794721,61.06146406,14.89659843,14.89659843,4,96,391.4571508,130.7040195,13.54005748,13.54005748,3,97,395.5348294,211.2211364,12.3979213,12.3979213,3,97,395.5348294,246.4882084,8.02885103,8.02885103,2,98,399.6125081,259.7481303,5.9104747,5.9104747,1,99,403.6901868,293.1703096,0,0,0,100,407.7678654,317.6511672,8.341400254,8.341400254,2,98,399.6125081,296.6843144,12.97349171,12.97349171,3,97,395.5348294,264.2678945,14.10733645,14.10733645,3,97,395.5348294,204.7921133,14.4503422,14.4503422,4,96,391.4571508,129.0352377,14.86112092,14.86112092,4,96,391.4571508,57.28231633,165.8538131,340.1949048,2487.807197
636,0.000924562,422.5828046,7.332103766,420,420,99,1,4.225828046,0.092968217,420,420,99,1,4.225828046,0.007183908,13.10682093,13.10682093,3,97,409.9053205,16.1711748,149,149,35,65,274.678823,43.29679883,25,25,6,94,397.2278363,132.6307995,13.50452237,13.50452237,3,97,409.9053204,218.8951798,13.10682093,13.10682093,3,97,409.9053204,255.4435679,8.623295021,8.623295021,2,98,414.1311485,269.1852465,6.250902503,6.250902503,1,99,418.3569765,303.8217136,0,0,0,100,422.5828046,329.1920048,6.834659335,6.834659335,2,98,414.1311485,307.4633886,7,7,2,98,414.1311485,276.692616,32,32,8,92,388.7761802,201.2927551,91,91,22,78,329.6145876,108.6501973,213,213,50,50,211.2914023,30.91848219,166.2502718,322.3703109,2493.754077
637,0.00071271,265.4655297,10.3830821,265,265,100,0,0,0,265,265,100,0,0,0,5.415499654,5.415499654,2,98,260.1562191,10.263423,54,54,20,80,212.3724238,33.47562804,18,18,7,93,246.8829426,82.43199259,7.40314575,7.40314575,3,97,257.5015638,137.5094401,5.415499654,5.415499654,2,98,260.1562191,162.1233722,4.64869998,4.64869998,2,98,260.1562191,169.1015424,4.187060855,4.187060855,2,98,260.1562191,188.9322104,0,0,0,100,265.4655297,206.7976476,5.764188024,5.764188024,2,98,260.1562191,193.1477818,5.764188024,5.764188024,2,98,260.1562191,173.8176544,5.851713612,5.851713612,2,98,260.1562191,134.698484,6.828203511,6.828203511,3,97,257.5015638,84.87972548,7.923364667,7.923364667,3,97,257.5015638,37.68046133,107.6572909,218.4402073,1614.859363
638,0.000754783,233.218806,17.09560137,44,44,19,81,188.9072328,4.155959122,9.427804948,9.427804948,4,96,223.8900537,0.380613091,6.797969134,6.797969134,3,97,226.2222418,8.924693662,9.427804948,9.427804948,4,96,223.8900537,35.2911175,9.427804948,9.427804948,4,96,223.8900537,74.75487393,9.427804948,9.427804948,4,96,223.8900537,119.5604231,6.797969134,6.797969134,3,97,226.2222418,140.976498,5.764715029,5.764715029,2,98,228.5544298,148.5603794,4.248057833,4.248057833,2,98,228.5544298,165.9821694,4.816113437,4.816113437,2,98,228.5544298,178.0439008,5.611798862,5.611798862,2,98,228.5544298,169.6856653,5.81875192,5.81875192,2,98,228.5544298,152.7036141,7.063425605,7.063425605,3,97,226.2222418,117.1288279,8.067874338,8.067874338,3,97,226.2222418,74.56918511,9.427804948,9.427804948,4,96,223.8900537,32.76205545,94.89866506,223.556884,1423.479976
639,0.000667349,211.6645305,16.65107713,195,195,92,8,16.93316244,0.372529574,9.434385537,9.434385537,4,96,203.1979493,0.345436514,9.216514868,9.216514868,4,96,203.1979493,8.016362297,9.434385537,9.434385537,4,96,203.1979493,32.02948315,9.434385537,9.434385537,4,96,203.1979493,67.84596648,9.434385537,9.434385537,4,96,203.1979493,108.5105497,9.216514868,9.216514868,4,96,203.1979493,126.6282884,5.716501451,5.716501451,3,97,205.3145946,133.4544865,5.263861581,5.263861581,2,98,207.4312399,150.6419596,4.557432935,4.557432935,2,98,207.4312399,161.5889359,6.386647197,6.386647197,3,97,205.3145946,152.4317144,7.2591203,7.2591203,3,97,205.3145946,137.1764294,8.005144077,8.005144077,4,96,203.1979493,105.2077702,9.413607987,9.413607987,4,96,203.1979493,66.97973362,9.12363089,9.12363089,4,96,203.1979493,29.73415911,85.39758699,190.9516443,1280.963805
640,0.000779997,213.1202614,14.17487383,215,215,101,-1,-2.131202614,-0.046886458,215,215,101,-1,-2.131202614,-0.003623044,7.520249951,7.520249951,4,96,204.5954509,8.071495135,95,95,45,55,117.2161438,18.4764291,9.285525277,9.285525277,4,96,204.595451,68.31257972,9.285525277,9.285525277,4,96,204.595451,109.2568352,7.520249951,7.520249951,4,96,204.595451,127.4991793,6.90663709,6.90663709,3,97,206.7266536,134.3723248,4.731310529,4.731310529,2,98,208.8578562,151.6780055,4.412919405,4.412919405,2,98,208.8578562,162.70027,5.061105725,5.061105725,2,98,208.8578562,155.0623382,5.612275381,5.612275381,3,97,206.7266536,138.1198656,7.381202898,7.381202898,3,97,206.7266536,107.0347922,7.861314148,7.861314148,4,96,204.595451,67.44038931,8.715682073,8.715682073,4,96,204.595451,29.93865693,85.19417677,170.1917516,1277.912651
641,0.000773514,266.1054392,12.99928263,266,266,100,0,0,0,266,266,100,0,0,0,8.961890904,8.961890904,3,97,258.122276,10.18318191,197,197,74,26,69.18741418,10.90580454,98,98,37,63,167.6464267,55.97563305,36,36,14,86,228.8506777,122.2094658,8.961890904,8.961890904,3,97,258.122276,160.8558656,8.53667439,8.53667439,3,97,258.122276,167.7794794,5.111573087,5.111573087,2,98,260.7833304,189.3876349,0,0,0,100,266.1054392,207.2961371,5.638879294,5.638879294,2,98,260.7833304,193.613368,6.978178973,6.978178973,3,97,258.122276,172.45872,9.057850273,9.057850273,3,97,258.122276,133.6453896,9.659066047,9.659066047,4,96,255.4612216,84.20717156,68,68,26,74,196.918025,28.81521151,102.4888709,195.5874978,1537.333063
642,0.00070435,210.2906462,16.3500576,211,211,100,0,0,0,8.804035941,8.804035941,4,96,201.8790203,0.343194335,5.557643788,5.557643788,3,97,203.9819268,8.047290995,8.804035941,8.804035941,4,96,201.8790203,31.82158434,8.804035941,8.804035941,4,96,201.8790203,67.40558798,7.798687226,7.798687226,4,96,201.8790203,107.8062232,5.557643788,5.557643788,3,97,203.9819268,127.1168452,5.14221456,5.14221456,2,98,206.0848333,133.9551416,3.516177058,3.516177058,2,98,206.0848333,149.6641641,4.072775423,4.072775423,2,98,206.0848333,160.5400851,5.130598332,5.130598332,2,98,206.0848333,153.0035628,6.031481791,6.031481791,3,97,203.9819268,136.2860368,7.881356763,7.881356763,4,96,201.8790203,104.5248816,8.423571677,8.423571677,4,96,201.8790203,66.54497771,8.776381196,8.776381196,4,96,201.8790203,29.54115892,85.10671565,188.9611663,1276.600735
643,0.00061671,247.2831288,12.59764406,250,250,101,-1,-2.472831288,-0.054402288,250,250,101,-1,-2.472831288,-0.004203813,4.547674206,4.547674206,2,98,242.3374662,9.56045538,67,67,27,73,180.516684,28.45430335,6.7998518,6.7998518,3,97,239.8646349,80.08864282,6.04834998,6.04834998,2,98,242.3374662,129.4115997,4.547674206,4.547674206,2,98,242.3374662,151.0191352,3.399406295,3.399406295,1,99,244.8102975,159.1266934,3.399406295,3.399406295,1,99,244.8102975,177.7876031,0,0,0,100,247.2831288,192.6335573,3.590073055,3.590073055,1,99,244.8102975,181.7545092,4.586014177,4.586014177,2,98,242.3374662,161.9124466,4.586014177,4.586014177,2,98,242.3374662,125.4726465,4.586014177,4.586014177,2,98,242.3374662,79.88121432,6.083370775,6.083370775,2,98,242.3374662,35.46148377,100.8337123,203.6553196,1512.505685
644,0.00068714,225.3134427,14.93376136,227,227,101,-1,-2.253134427,-0.049568957,7.875891383,7.875891383,3,97,218.5540395,0.371541867,5.045731486,5.045731486,2,98,220.8071738,8.711063815,7.875891383,7.875891383,3,97,218.5540395,34.45001758,7.8111119,7.8111119,3,97,218.5540395,72.97322679,5.682797637,5.682797637,3,97,218.5540395,116.7109168,5.045731486,5.045731486,2,98,220.8071739,137.6019522,4.629519999,4.629519999,2,98,220.8071739,143.524663,3.712798873,3.712798873,2,98,220.8071739,160.3559107,3.884618335,3.884618335,2,98,220.8071739,172.0087885,4.66018773,4.66018773,2,98,220.8071739,163.9338701,4.66018773,4.66018773,2,98,220.8071739,147.5274555,5.954742364,5.954742364,3,97,218.5540395,113.1585395,7.302435862,7.302435862,3,97,218.5540395,72.04153092,7.875891383,7.875891383,3,97,218.5540395,31.98123115,91.68674263,203.7477275,1375.301139
645,0.000658684,213.6196987,16.96028996,211,211,99,1,2.136196987,0.046996334,10.27623206,10.27623206,5,95,202.9387138,0.344995813,8.240648886,8.240648886,4,96,205.0749108,8.090410304,6,6,3,97,207.2111078,32.66206529,10.27623206,10.27623206,5,95,202.9387138,67.75941009,9.055562856,9.055562856,4,96,205.0749108,109.5128734,8.240648886,8.240648886,4,96,205.0749108,127.7979677,7.800421419,7.800421419,4,96,205.0749108,133.298692,5.140840653,5.140840653,2,98,209.3473048,152.0334558,4.810765885,4.810765885,2,98,209.3473048,163.0815504,6.517187776,6.517187776,3,97,207.2111078,153.8397427,6.674088801,6.674088801,3,97,207.2111078,138.443543,7.161078316,7.161078316,3,97,207.2111078,107.2856232,8.532953409,8.532953409,4,96,205.0749108,67.59843269,10.15254405,10.15254405,5,95,202.9387138,29.69622493,86.09946558,191.3422159,1291.491984
646,0.00071076,333.3687336,18.36490241,335,335,100,0,0,0,8.133655609,8.133655609,2,98,326.701359,0.55539231,4.825906507,4.825906507,1,99,330.0350463,13.02021261,8.133655609,8.133655609,2,98,326.701359,51.49695511,7.781270977,7.781270977,2,98,326.701359,109.0826434,7.225567021,7.225567021,2,98,326.701359,174.4630995,4.825906507,4.825906507,1,99,330.0350463,205.67025,3.860693606,3.860693606,1,99,330.0350463,214.5227801,3.860693606,3.860693606,1,99,330.0350463,239.6800315,3.691999556,3.691999556,1,99,330.0350463,257.0973011,3.943530644,3.943530644,1,99,330.0350463,245.0279194,3.943530644,3.943530644,1,99,330.0350463,220.5056554,4.013857993,4.013857993,1,99,330.0350463,170.8789456,3.943530644,3.943530644,1,99,330.0350463,108.7887922,5.243555243,5.243555243,2,98,326.701359,47.80653656,137.2397677,305.2705118,2058.596515
647,0.000634458,266.4613851,15.31544914,266,266,100,0,0,0,8.349197176,8.349197176,3,97,258.4675436,0.439394824,5.615565556,5.615565556,2,98,261.1321574,10.30192474,8.349197176,8.349197176,3,97,258.4675436,40.74146349,8.151964872,8.151964872,3,97,258.4675436,86.29998659,6.824569323,6.824569323,3,97,258.4675436,138.0252868,5.615565556,5.615565556,2,98,261.1321574,162.7315545,3.769020006,3.769020006,1,99,263.7967713,171.4679013,3.765398565,3.765398565,1,99,263.7967713,191.576074,3.420263167,3.420263167,1,99,263.7967713,205.4976848,3.744208184,3.744208184,1,99,263.7967713,195.8506369,3.744208184,3.744208184,1,99,263.7967713,176.2500092,4.634785854,4.634785854,2,98,261.1321574,135.2037858,4.634785854,4.634785854,2,98,261.1321574,86.07647078,5.895686871,5.895686871,2,98,261.1321574,38.21172973,109.2449269,242.67019,1638.673903
648,0.000624144,245.9500763,14.42906327,245,245,100,0,0,0,8.369973394,8.369973394,3,97,238.5715741,0.405571676,4.134889365,4.134889365,2,98,241.0310748,9.508916931,8.203057269,8.203057269,3,97,238.5715741,37.6053215,6.367242181,6.367242181,3,97,238.5715741,79.65690143,5.433141673,5.433141673,2,98,241.0310748,128.7139684,4.134889365,4.134889365,2,98,241.0310748,150.2050221,4.134889365,4.134889365,2,98,241.0310748,156.6701986,4.060800911,4.060800911,2,98,241.0310748,175.0430333,3.342077749,3.342077749,1,99,243.4905756,189.6791584,3.662710943,3.662710943,1,99,243.4905756,180.774708,3.938694918,3.938694918,2,98,241.0310748,161.03961,4.658761991,4.658761991,2,98,241.0310748,124.7962493,4.658761991,4.658761991,2,98,241.0310748,79.45059113,5.179894364,5.179894364,2,98,241.0310748,35.27031821,100.5879713,223.6388909,1508.819569
649,0.000899941,280.4850706,8.027586395,281,281,100,0,0,0,138,138,49,51,143.047386,0.243180556,6.673241879,6.673241879,2,98,274.8753692,10.84410819,6.673241879,6.673241879,2,98,274.8753692,43.32777981,6.673241879,6.673241879,2,98,274.8753692,91.77841188,6.673241879,6.673241879,2,98,274.8753692,146.7872954,6.673241879,6.673241879,2,98,274.8753692,171.2960079,5.72318211,5.72318211,2,98,274.8753692,178.66899,5.153306256,5.153306256,2,98,274.8753692,199.6216398,0,0,0,100,280.4850706,218.49787,6.212625056,6.212625056,2,98,274.8753692,204.0757203,7.146826583,7.146826583,3,97,272.0705185,181.7779314,7.449475604,7.449475604,3,97,272.0705185,140.8672316,7.431360045,7.431360045,3,97,272.0705185,89.68206086,9.551586554,9.551586554,3,97,272.0705185,39.81235104,114.4853719,245.4244368,1717.280579
